11031729;-592143;0;0
22322;-592143;0;0
2775730;-592143;0;0
5528883;-592143;0;0
8282291;-592143;0;0
11035444;-592143;0;0
26292;-592143;0;0
2779445;-592143;0;0
5532853;-592143;0;0
8286006;-592143;0;0
11039414;-592143;0;0
30007;-592143;0;0
2783415;-592143;0;0
5536568;-592143;0;0
8289976;-592143;0;0
11043129;-592143;0;0
33977;-592143;0;0
2787130;-592143;0;0
5540538;-592143;0;0
8293691;-592143;0;0
11047099;-592143;0;0
37692;-592143;0;0
2791100;-592143;0;0
5544253;-592143;0;0
8297661;-592143;0;0
11050814;-592143;0;0
41662;-592143;0;0
2794815;-592143;0;0
5548223;-592143;0;0
8301376;-592143;0;0
11054784;-592143;0;0
45377;-592143;0;0
2798785;-592143;0;0
5551938;-592143;0;0
8305346;-592143;0;0
11058499;-592143;0;0
49347;-592143;0;0
2802500;-592143;0;0
5555908;-592143;0;0
8309061;-592143;0;0
11062469;-592143;0;0
53062;-592143;0;0
2806470;-592143;0;0
5505095;-592143;0;0
8258503;-592143;0;0
11011656;-592143;0;0
2504;-592143;0;0
2755657;-592143;0;0
5509065;-592143;0;0
8262218;-592143;0;0
11015626;-592143;0;0
6219;-592143;0;0
2759627;-592143;0;0
5512780;-592143;0;0
8266188;-592143;0;0
11019341;-592143;0;0
10189;-592143;0;0
2763342;-592143;0;0
5516750;-592143;0;0
8269903;-592143;0;0
11023311;-592143;0;0
13904;-592143;0;0
2767312;-592143;0;0
5520465;-592143;0;0
8273873;-592143;0;0
11027026;-592143;0;0
17874;-592143;0;0
2771027;-592143;0;0
5524435;-592143;0;0
8277588;-592143;0;0
11030996;-592143;0;0
21589;-592143;0;0
2774997;-592143;0;0
5528150;-592143;0;0
8281558;-592143;0;0
11034711;-592143;0;0
25559;-592143;0;0
2778712;-592143;0;0
5532120;-592143;0;0
8285273;-592143;0;0
11038681;-592143;0;0
29274;-592143;0;0
2782682;-592143;0;0
5535835;-592143;0;0
8289243;-592143;0;0
11042396;-592143;0;0
33244;-592143;0;0
2786397;-592143;0;0
5539805;-592143;0;0
8292958;-592143;0;0
11046366;-592143;0;0
36959;-592143;0;0
2790367;-592143;0;0
5543520;-592143;0;0
8296928;-592143;0;0
11050081;-592143;0;0
40929;-592143;0;0
2794082;-592143;0;0
5547490;-592143;0;0
8300643;-592143;0;0
11054051;-592143;0;0
44544;-592143;0;0
2797952;-592143;0;0
5551105;-592143;0;0
8304513;-592143;0;0
11057666;-592143;0;0
48514;-592143;0;0
2801667;-592143;0;0
5555075;-592143;0;0
8308228;-592143;0;0
11061636;-592143;0;0
52229;-592143;0;0
2805637;-592143;0;0
5558790;-592143;0;0
8257670;-592143;0;0
11010823;-592143;0;0
1671;-592143;0;0
2754824;-592143;0;0
5508232;-592143;0;0
8261385;-592143;0;0
11014793;-592143;0;0
5386;-592143;0;0
2758794;-592143;0;0
5511947;-592143;0;0
8265355;-592143;0;0
11018508;-592143;0;0
9356;-592143;0;0
2762509;-592143;0;0
5515917;-592143;0;0
8269070;-592143;0;0
11022478;-592143;0;0
13071;-592143;0;0
2766479;-592143;0;0
5519632;-592143;0;0
8273040;-592143;0;0
11026193;-592143;0;0
17041;-592143;0;0
2770194;-592143;0;0
5523602;-592143;0;0
8276755;-592143;0;0
11030163;-592143;0;0
20756;-592143;0;0
2774164;-592143;0;0
5527317;-592143;0;0
8292913;-592143;0;0
11033878;-592143;0;0
24726;-592143;0;0
2777879;-592143;0;0
5531287;-592143;0;0
8284440;-592143;0;0
11037848;-592143;0;0
28441;-592143;0;0
2781849;-592143;0;0
5535002;-592143;0;0
8288410;-592143;0;0
11041563;-592143;0;0
32411;-592143;0;0
2785564;-592143;0;0
5538972;-592143;0;0
8292125;-592143;0;0
11045533;-592143;0;0
36126;-592143;0;0
2789534;-592143;0;0
5542687;-592143;0;0
8296095;-592143;0;0
11049248;-592143;0;0
40096;-592143;0;0
2793249;-592143;0;0
5546657;-592143;0;0
8299810;-592143;0;0
11053218;-592143;0;0
43811;-592143;0;0
2797219;-592143;0;0
5550372;-592143;0;0
8303780;-592143;0;0
11056933;-592143;0;0
47781;-592143;0;0
2800934;-592143;0;0
5554342;-592143;0;0
8307495;-592143;0;0
11060903;-592143;0;0
51496;-592143;0;0
2804904;-592143;0;1
5558057;-592143;0;0
8311465;-592143;0;0
11010090;-592143;0;0
938;-592143;0;0
2754091;-592143;0;0
5507499;-592143;0;0
8260652;-592143;0;0
11014060;-592143;0;0
4653;-592143;0;0
2758061;-592143;0;0
5511214;-592143;0;0
8264622;-592143;0;0
11017775;-592143;0;0
8623;-592143;0;0
2761776;-592143;0;0
5515184;-592143;0;0
8268337;-592143;0;0
2838922;-592143;0;1
12338;-592143;0;0
2765746;-592143;0;0
5518899;-592143;0;0
8272307;-592143;0;0
11025460;-592143;0;0
16308;-592143;0;0
2769461;-592143;0;0
5522869;-592143;0;0
8276022;-592143;0;0
11029430;-592143;0;0
20023;-592143;0;0
2773431;-592143;0;0
5526584;-592143;0;0
8279992;-592143;0;0
11033145;-592143;0;0
23993;-592143;0;0
2777146;-592143;0;0
5530554;-592143;0;0
8283707;-592143;0;0
11037115;-592143;0;0
27708;-592143;0;0
2781116;-592143;0;0
5534269;-592143;0;0
8287677;-592143;0;0
11040830;-592143;0;0
31678;-592143;0;0
2784831;-592143;0;0
5538239;-592143;0;0
8291392;-592143;0;0
11044800;-592143;0;0
35393;-592143;0;0
2788801;-592143;0;0
5541954;-592143;0;0
8295362;-592143;0;0
11048515;-592143;0;0
39363;-592143;0;0
2792516;-592143;0;0
5545924;-592143;0;0
8299077;-592143;0;0
11052485;-592143;0;0
43078;-592143;0;0
2796486;-592143;0;0
5549639;-592143;0;0
8303047;-592143;0;0
11056200;-592143;0;0
47048;-592143;0;0
2800201;-592143;0;0
5553609;-592143;0;0
8306762;-592143;0;0
11060170;-592143;0;0
50763;-592143;0;0
2804171;-592143;0;0
5557324;-592143;0;0
8310732;-592143;0;0
11063885;-592143;0;0
205;-592143;0;0
2753358;-592143;0;0
5506766;-592143;0;0
8259919;-592143;0;0
11013327;-592143;0;0
3920;-592143;0;0
2757328;-592143;0;0
5510481;-592143;0;0
8263889;-592143;0;0
11017042;-592143;0;0
7890;-592143;0;0
2761043;-592143;0;0
5514451;-592143;0;0
8267604;-592143;0;0
11021012;-592143;0;0
11605;-592143;0;0
2765013;-592143;0;0
5518166;-592143;0;0
8271574;-592143;0;0
11024727;-592143;0;0
15575;-592143;0;0
2768728;-592143;0;0
5522136;-592143;0;0
8275289;-592143;0;0
11028697;-592143;0;0
19290;-592143;0;0
2772698;-592143;0;0
5525851;-592143;0;0
8279259;-592143;0;0
11032412;-592143;0;0
23260;-592143;0;0
2776413;-592143;0;0
5529821;-592143;0;0
8282974;-592143;0;0
11036382;-592143;0;0
26975;-592143;0;0
2780383;-592143;0;0
5533536;-592143;0;0
8286944;-592143;0;0
11040097;-592143;0;0
30945;-592143;0;0
2784098;-592143;0;0
5537506;-592143;0;0
8290659;-592143;0;0
11044067;-592143;0;0
34560;-592143;0;0
2787968;-592143;0;0
5541121;-592143;0;0
8294529;-592143;0;0
11047682;-592143;0;0
38530;-592143;0;0
2791683;-592143;0;0
5545091;-592143;0;0
8298244;-592143;0;0
11051652;-592143;0;0
42245;-592143;0;0
2795653;-592143;0;0
5548806;-592143;0;0
8302214;-592143;0;0
11055367;-592143;0;0
46215;-592143;0;0
2799368;-592143;0;0
5552776;-592143;0;0
8305929;-592143;0;0
11059337;-592143;0;0
49930;-592143;0;0
2803338;-592143;0;0
5556491;-592143;0;0
8309899;-592143;0;0
11063052;-592143;0;0
53900;-592143;0;0
2752525;-592143;0;0
5505933;-592143;0;0
8259086;-592143;0;0
11012494;-592143;0;0
3087;-592143;0;0
2756495;-592143;0;0
5509648;-592143;0;0
2774847;-592143;0;0
11016209;-592143;0;0
7057;-592143;0;0
2760210;-592143;0;0
5513618;-592143;0;0
8266771;-592143;0;0
11020179;-592143;0;0
10772;-592143;0;0
2764180;-592143;0;0
5517333;-592143;0;0
8270741;-592143;0;0
11023894;-592143;0;0
14742;-592143;0;0
2767895;-592143;0;0
5521303;-592143;0;0
8274456;-592143;0;0
11027864;-592143;0;0
18457;-592143;0;0
2771865;-592143;0;0
5525018;-592143;0;0
8278426;-592143;0;0
11031579;-592143;0;0
22427;-592143;0;0
2775580;-6638390;0;0
5528988;-6638390;0;0
8282141;-592143;0;0
11035549;-592143;0;0
26142;-592143;0;0
2779550;-592143;0;0
5532703;-592143;0;0
8286111;-592143;0;0
11039264;-592143;0;0
30112;-592143;0;0
2783265;-592143;0;0
5536673;-592143;0;0
8289826;-592143;0;0
11043234;-5523323;25;0
33827;-5523323;25;0
2787235;-592143;0;0
5540388;-592143;0;0
8293796;-6833259;22;0
11046949;-592143;0;0
37797;-592143;0;0
2790950;-592143;0;0
5544358;-7225710;10;0
8297511;-4429741;35;0
11050919;-592143;0;0
41512;-592143;0;0
2794920;-592143;0;0
5548073;-10708272;16;0
8301481;-592143;0;0
11054634;-592143;0;0
45482;-10708272;16;0
2798635;-592143;0;0
5552043;-592143;0;0
8305196;-592143;0;0
11058604;-592143;0;0
49197;-4406668;28;0
2802605;-6704553;19;0
5555758;-5196181;13;0
8309166;-4018053;5;0
11062319;-4611998;38;0
53167;-592143;0;0
2806320;-8210240;4;0
5505200;-4611998;38;0
8258353;-592143;0;0
11011761;-592143;0;0
2354;-592143;0;0
2755762;-592143;0;0
5508915;-592143;0;0
8262323;-5523323;25;0
11015476;-592143;0;0
6324;-592143;0;0
2759477;-592143;0;0
5512885;-592143;0;0
8266038;-592143;0;0
11019446;-592143;0;0
10039;-592143;0;0
2763447;-592143;0;0
5516600;-592143;0;0
8270008;-592143;0;0
11023161;-592143;0;0
14009;-592143;0;0
2767162;-592143;0;0
5520570;-592143;0;0
8273723;-592143;0;0
11027131;-592143;0;0
17724;-592143;0;0
2771132;-592143;0;0
5524285;-592143;0;0
8277693;-592143;0;0
11030846;-592143;0;0
21694;-592143;0;0
8263056;-592143;0;0
5528255;-592143;0;0
8281408;-592143;0;0
11034816;-592143;0;0
25409;-592143;0;0
2778817;-592143;0;0
5531970;-592143;0;0
8285378;-592143;0;0
11038531;-592143;0;0
29379;-592143;0;0
2782532;-592143;0;0
5535940;-592143;0;0
8289093;-592143;0;0
11042501;-592143;0;0
33094;-592143;0;0
2786502;-592143;0;0
5539655;-592143;0;0
8293063;-592143;0;0
11046216;-592143;0;0
37064;-592143;0;0
2790217;-592143;0;0
5543625;-592143;0;0
8296778;-592143;0;0
11050186;-592143;0;0
40779;-592143;0;0
2794187;-592143;0;0
5547340;-592143;0;0
8300748;-592143;0;0
11053901;-592143;0;0
44749;-592143;0;0
2797902;-592143;0;0
5551310;-592143;0;0
8304463;-592143;0;0
11057871;-592143;0;0
48464;-1717419;17;0
2801872;-1717419;17;0
5555025;-1717419;17;0
8308433;-592143;0;0
11061586;-592143;0;0
52434;-592143;0;0
2805587;-592143;0;0
5558995;-592143;0;0
8257620;-592143;0;0
11011028;-592143;0;0
1621;-592143;0;0
2755029;-592143;0;0
5508182;-592143;0;0
8261590;-592143;0;0
11014743;-592143;0;0
5591;-592143;0;0
2758744;-592143;0;0
5512152;-592143;0;0
8265305;-592143;0;0
11018713;-592143;0;0
9306;-592143;0;0
2762714;-592143;0;0
5515867;-592143;0;0
8269275;-592143;0;0
11022428;-592143;0;0
13276;-592143;0;0
2766429;-592143;0;0
5519837;-592143;0;0
8272990;-592143;0;0
11026398;-592143;0;0
16991;-592143;0;0
2770399;-592143;0;0
5523552;-592143;0;0
8276960;-592143;0;0
11030113;-592143;0;0
20961;-592143;0;0
2774114;-592143;0;0
5527522;-592143;0;0
8280675;-1717419;17;0
11034083;-592143;0;0
24576;-592143;0;0
2777984;-592143;0;0
5531137;-592143;0;0
8284545;-592143;0;0
11037698;-592143;0;0
28546;-592143;0;0
2781699;-592143;0;0
5535107;-592143;0;0
8288260;-592143;0;0
11041668;-592143;0;0
32261;-592143;0;0
2785669;-592143;0;0
5538822;-592143;0;0
8292230;-592143;0;0
11045383;-592143;0;0
36231;-592143;0;0
2789384;-592143;0;0
5542792;-592143;0;0
8295945;-592143;0;0
11049353;-592143;0;0
39946;-592143;0;0
2793354;-592143;0;0
5546507;-592143;0;0
8299915;-592143;0;0
11053068;-592143;0;0
43916;-592143;0;0
2797069;-6638390;0;0
5550477;-592143;0;0
8303630;-6638390;0;0
11057038;-6638390;0;0
47631;-6638390;0;0
2801039;-592143;0;0
5554192;-6638390;0;0
8307600;-6638390;0;0
11060753;-6638390;0;0
51601;-6638390;0;0
2804754;-6638390;0;0
5558162;-6638390;0;0
8311315;-6638390;0;0
11010195;-6638390;0;0
788;-6638390;0;0
2754196;-6638390;0;0
5507349;-592143;0;1
8260757;-6638390;0;0
11013910;-6638390;0;0
4758;-6638390;0;0
2757911;-6638390;0;0
5511319;-6638390;0;0
8264472;-6638390;0;0
11017880;-6638390;0;0
8473;-592143;0;1
2761881;-592143;0;1
5515034;-592143;0;1
8268442;-592143;0;1
11021595;-592143;0;1
12443;-592143;0;1
2765596;-592143;0;1
5519004;-592143;0;1
8272157;-592143;0;1
11025565;-592143;0;1
16158;-6638390;0;0
2769566;-6638390;0;0
5522719;-6638390;0;0
8276127;-6638390;0;0
11029280;-6638390;0;0
20128;-6638390;0;0
2773281;-6638390;0;0
5526689;-6638390;0;0
8279842;-5841687;2;0
11033250;-5841687;2;0
23843;-5841687;2;0
2777251;-5841687;2;0
5530404;-5841687;2;0
8283812;-5841687;2;0
11036965;-592143;0;0
27813;-592143;0;0
2780966;-5841687;2;0
5534374;-592143;0;0
8287527;-5841687;2;0
11040935;-592143;0;0
31528;-592143;0;0
2784936;-5841687;2;0
5538089;-5841687;2;0
8291497;-6638390;0;0
11044650;-6638390;0;0
35498;-6638390;0;0
2788651;-6638390;0;0
5542059;-6638390;0;0
8295212;-6638390;0;0
11048620;-6638390;0;0
39213;-6638390;0;0
2792621;-6638390;0;0
5545774;-6638390;0;0
8299182;-6638390;0;0
11052335;-6638390;0;0
43183;-6638390;0;0
2796336;-6638390;0;0
5549744;-6638390;0;0
8302897;-6638390;0;0
11056305;-6638390;0;0
46898;-6638390;0;0
2800306;-5841687;2;0
5553459;-5841687;2;0
8306867;-5841687;2;0
11060020;-5841687;2;0
50868;-5841687;2;0
2804021;-5841687;2;0
5557429;-5841687;2;0
8310582;-6638390;0;0
11063990;-6638390;0;0
55;-6638390;0;0
2753463;-6638390;0;0
5506616;-6638390;0;0
8260024;-6638390;0;0
11013177;-6638390;0;0
4025;-6638390;0;0
2757178;-592143;0;1
5510586;-592143;0;1
8263739;-592143;0;1
11017147;-592143;0;1
7740;-592143;0;1
2761148;-592143;0;1
5514301;-6638390;0;0
8267709;-6638390;0;0
11020862;-6638390;0;0
11710;-6638390;0;0
2764863;-6638390;0;0
5518271;-6638390;0;0
8271424;-6638390;0;0
11024832;-6638390;0;0
15425;-592143;0;1
2768833;-592143;0;1
5521986;-592143;0;1
8275394;-592143;0;1
11028547;-592143;0;1
19395;-5841687;2;0
2772548;-5841687;2;0
5525956;-5841687;2;0
8279109;-5841687;2;0
11032517;-5841687;2;0
23110;-5841687;2;0
2776518;-5841687;2;0
5529671;-5841687;2;0
8283079;-5841687;2;0
11036232;-5841687;2;0
27080;-5841687;2;0
2780233;-5841687;2;0
5533641;-5841687;2;0
8286794;-5841687;2;0
11040202;-5841687;2;0
30795;-5841687;2;0
2784203;-5841687;2;0
5537356;-5841687;2;0
8290764;-5841687;2;0
11043917;-5841687;2;0
34765;-5841687;2;0
2787918;-5841687;2;0
5541326;-5841687;2;0
8294479;-5841687;2;0
11047887;-5841687;2;0
38480;-5841687;2;0
2791888;-5841687;2;0
5545041;-5841687;2;0
8298449;-592143;0;1
11051602;-592143;0;1
42450;-592143;0;1
2795603;-592143;0;1
5549011;-592143;0;1
8302164;-592143;0;1
11055572;-592143;0;1
46165;-592143;0;1
2799573;-592143;0;1
5552726;-592143;0;1
8306134;-592143;0;1
11059287;-592143;0;1
50135;-592143;0;1
2803288;-592143;0;1
5556696;-592143;0;1
8309849;-592143;0;1
11063257;-592143;0;1
53850;-592143;0;1
2752730;-592143;0;1
5505883;-592143;0;1
8259291;-592143;0;1
11012444;-592143;0;1
3292;-592143;0;1
2756445;-592143;0;1
5509853;-592143;0;1
8263006;-592143;0;1
11016414;-592143;0;1
7007;-592143;0;1
2760415;-592143;0;1
5513568;-592143;0;1
8266976;-592143;0;1
11020129;-592143;0;1
10977;-592143;0;1
2764130;-592143;0;1
5517538;-592143;0;1
8270691;-592143;0;1
11024099;-592143;0;1
14592;-592143;0;1
2768000;-592143;0;1
5521153;-592143;0;1
8274561;-592143;0;1
11027714;-592143;0;1
18562;-592143;0;1
2771715;-592143;0;1
5525123;-592143;0;1
8278276;-592143;0;0
11031684;-592143;0;0
22277;-592143;0;0
2775685;-592143;0;0
5528838;-592143;0;0
8282246;-592143;0;0
11035399;-592143;0;0
26247;-592143;0;0
2779400;-592143;0;0
5532808;-592143;0;0
8285961;-592143;0;0
11039369;-592143;0;0
29962;-592143;0;0
2783370;-592143;0;0
5536523;-592143;0;0
8289931;-592143;0;0
11043084;-592143;0;0
33932;-592143;0;0
2787085;-592143;0;0
5540493;-592143;0;0
8293646;-11940641;1;0
11047054;-11940641;1;0
37647;-11940641;1;0
2791055;-11940641;1;0
5544208;-11940641;1;0
8297616;-11940641;1;0
11050769;-11940641;1;0
41617;-11940641;1;0
2794770;-11940641;1;0
5548178;-11940641;1;0
8301331;-11940641;1;0
11054739;-11940641;1;0
45332;-11940641;1;0
2798740;-11940641;1;0
5551893;-11940641;1;0
8305301;-11940641;1;0
11058454;-11940641;1;0
49302;-11940641;1;0
2802455;-11940641;1;0
5555863;-11940641;1;0
993;-11940641;1;0
8309016;-592143;0;0
11034666;-11940641;1;0
5507554;-11940641;1;0
5592075;-11940641;1;0
8345483;-11940641;1;0
11098636;-11940641;1;0
8292180;-11940641;1;0
11045588;-11940641;1;0
36181;-11940641;1;0
2789589;-11940641;1;0
5542742;-11940641;1;0
8296150;-11940641;1;0
11049303;-11940641;1;0
40151;-11940641;1;0
2793304;-11940641;1;0
5546712;-11940641;1;0
8299865;-11940641;1;0
11053273;-11940641;1;0
43866;-11940641;1;0
2797274;-11940641;1;0
5550427;-11940641;1;0
8303835;-11940641;1;0
11056988;-11940641;1;0
47836;-11940641;1;0
2800989;-11940641;1;0
5554397;-11940641;1;0
8307550;-11940641;1;0
11060958;-11940641;1;0
51551;-11940641;1;0
2804959;-11940641;1;0
5558112;-11940641;1;0
8311520;-11940641;1;0
11010145;-11940641;1;0
11041618;-11940641;1;0
8288465;-11940641;1;0
8258458;-11940641;1;0
5535057;-11940641;1;0
11014115;-592143;0;0
70144;-592143;0;0
2823552;-592143;0;0
5576705;-592143;0;0
8330113;-592143;0;0
11083266;-592143;0;0
74114;-592143;0;0
2827267;-592143;0;0
2842637;-592143;0;1
8333828;-592143;0;0
11087236;-592143;0;0
77829;-592143;0;0
2831237;-592143;0;0
89484;-592143;0;1
8337798;-592143;0;0
11090951;-592143;0;0
81799;-592143;0;1
2834952;-592143;0;0
5588360;-11940641;1;0
8341513;-11940641;1;0
11094921;-11940641;1;0
85514;-11940641;1;0
5539027;-11940641;1;0
32466;-11940641;1;0
2785619;-11940641;1;0
53017;-11940641;1;0
5505050;-11940641;1;0
8269858;-11940641;1;0
5516705;-11940641;1;0
5580675;-11940641;1;0
8284495;-11940641;1;0
2777934;-11940641;1;0
11033933;-11940641;1;0
8280780;-11940641;1;0
5596045;-592143;0;0
8349198;-11940641;1;0
11102606;-11940641;1;0
93199;-11940641;1;0
2846607;-11940641;1;0
5599760;-11940641;1;0
8353168;-11940641;1;0
1124592;-11940641;1;0
11106321;-11940641;1;0
97169;-11940641;1;0
2850322;-11940641;1;0
5603730;-11940641;1;0
8356883;-11940641;1;0
11109558;-592143;0;0
100151;-592143;0;0
2853559;-592143;0;1
2762564;-6638390;0;0
5515972;-6638390;0;0
8269125;-6638390;0;0
11022533;-6638390;0;0
13126;-6638390;0;0
2766534;-6638390;0;0
13859;-6638390;0;0
2757123;-6638390;0;0
11026248;-6638390;0;0
17096;-6638390;0;0
2770249;-6638390;0;0
5523657;-6638390;0;0
8276810;-6638390;0;0
11030218;-6638390;0;0
20811;-6638390;0;0
2774219;-6638390;0;0
24781;-6638390;0;0
5551160;-6638390;0;0
8304568;-6638390;0;0
8266143;-6638390;0;0
5509020;-6638390;0;0
11062424;-6638390;0;0
2786352;-6638390;0;0
5539760;-6638390;0;0
11054006;-6638390;0;0
11046321;-6638390;0;0
36914;-6638390;0;0
2790322;-6638390;0;0
5543475;-6638390;0;0
8296883;-6638390;0;0
11050036;-6638390;0;0
40884;-6638390;0;0
2794037;-6638390;0;0
5527372;-6638390;0;0
11015581;-6638390;0;0
8280725;-592143;0;1
11037903;-592143;0;1
8277543;-6638390;0;0
2759582;-6638390;0;0
8300598;-6638390;0;0
2806425;-6638390;0;0
11019296;-6638390;0;0
10144;-6638390;0;0
28496;-6638390;0;0
2755612;-6638390;0;0
2459;-6638390;0;0
11023266;-6638390;0;0
2781904;-6638390;0;0
2767267;-6638390;0;0
5520420;-6638390;0;0
8273828;-6638390;0;0
11026981;-6638390;0;0
17829;-6638390;0;0
2770982;-6638390;0;0
5524390;-6638390;0;0
2754146;-6638390;0;0
11030951;-6638390;0;0
21544;-6638390;0;0
2774952;-6638390;0;0
5528105;-6638390;0;0
8281513;-6638390;0;0
8260707;-6638390;0;0
25514;-6638390;0;0
2778667;-6638390;0;0
5532075;-6638390;0;0
8285228;-6638390;0;0
11038636;-6638390;0;0
29229;-6638390;0;0
2782637;-6638390;0;0
5535790;-6638390;0;0
8289198;-6638390;0;0
11042351;-6638390;0;0
33199;-6638390;0;0
11011611;-6638390;0;0
8262173;-6638390;0;0
2763297;-6638390;0;0
5519687;-6638390;0;0
8273095;-5841687;2;0
6174;-6638390;0;0
2798007;-6638390;0;0
44599;-6638390;0;0
5512735;-6638390;0;0
5584390;-6638390;0;0
5547445;-6638390;0;0
11057721;-6638390;0;0
48569;-6638390;0;0
2801722;-6638390;0;0
5555130;-6638390;0;0
8308283;-6638390;0;0
11061691;-6638390;0;0
52284;-6638390;0;0
2805692;-6638390;0;0
5558845;-6638390;0;0
8257725;-6638390;0;0
11010878;-6638390;0;0
1726;-6638390;0;0
2754879;-6638390;0;0
5508287;-6638390;0;0
8261440;-6638390;0;0
11014848;-6638390;0;0
5441;-6638390;0;0
2758849;-6638390;0;0
5512002;-6638390;0;0
11110291;-592143;0;1
100884;-592143;0;1
2854292;-592143;0;1
5607445;-592143;0;1
8360853;-592143;0;1
11114006;-592143;0;1
104854;-592143;0;1
2858007;-592143;0;1
5611415;-592143;0;1
8364568;-592143;0;1
11117976;-592143;0;1
108569;-592143;0;1
2861977;-592143;0;1
5615130;-6638390;0;0
8368538;-6638390;0;0
11121691;-6638390;0;0
112539;-6638390;0;0
2865692;-6638390;0;0
5619100;-6638390;0;0
8372253;-6638390;0;0
11125661;-6638390;0;0
116254;-6638390;0;0
2869662;-6638390;0;0
5622815;-6638390;0;0
8376223;-6638390;0;0
11129376;-6638390;0;0
65696;-6638390;0;0
2818849;-6638390;0;0
5572257;-6638390;0;0
8325410;-592143;0;1
11078818;-6638390;0;0
69411;-6638390;0;0
2822819;-6638390;0;0
5575972;-6638390;0;0
8329380;-6638390;0;0
11082533;-6638390;0;0
73381;-6638390;0;0
2826534;-6638390;0;0
5579942;-6638390;0;0
8333095;-6638390;0;0
11086503;-6638390;0;0
77096;-6638390;0;1
2830504;-6638390;0;0
5583657;-6638390;0;0
8337065;-6638390;0;0
11090218;-6638390;0;0
81066;-6638390;0;0
2834219;-6638390;0;0
5587627;-6638390;0;0
8340780;-6638390;0;1
11094188;-592143;0;1
84781;-6638390;0;0
2838189;-6638390;0;0
5591342;-6638390;0;0
8344750;-6638390;0;0
11097903;-6638390;0;0
88751;-6638390;0;0
2841904;-6638390;0;0
5595312;-6638390;0;0
8348465;-6638390;0;0
11101873;-6638390;0;0
92466;-6638390;0;0
2845874;-6638390;0;0
5599027;-6638390;0;0
8352435;-6638390;0;0
11105588;-6638390;0;0
96436;-6638390;0;0
2849589;-6638390;0;0
5602997;-592143;0;1
8355638;-592143;0;1
8265410;-6638390;0;0
11018563;-6638390;0;0
9411;-6638390;0;0
5606712;-592143;0;0
8360120;-11940641;1;0
11113273;-592143;0;0
104121;-592143;0;0
2857274;-592143;0;0
5610682;-592143;0;0
8363835;-592143;0;0
11117243;-592143;0;0
107836;-592143;0;0
2861244;-592143;0;0
5614397;-592143;0;0
8367805;-592143;0;0
11120958;-592143;0;0
111806;-592143;0;0
2864959;-592143;0;0
5618367;-592143;0;0
8371520;-11940641;1;0
11124928;-11940641;1;0
115521;-592143;0;0
2868929;-11940641;1;0
5622082;-592143;0;0
8375490;-592143;0;0
11128643;-592143;0;0
119491;-592143;0;0
2818116;-592143;0;0
5571524;-5841687;2;0
8324677;-5841687;2;0
11078085;-11940641;1;0
68678;-592143;0;0
2822086;-11940641;1;0
5575239;-592143;0;0
8328647;-592143;0;0
11081800;-592143;0;0
72648;-592143;0;0
2825801;-592143;0;0
5579209;-592143;0;0
8332362;-592143;0;0
11085770;-592143;0;0
76363;-592143;0;0
2829771;-11940641;1;0
5582924;-11940641;1;0
8336332;-11940641;1;0
